user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
1246,ZAF,0,160,53,30.0,22,2001-09-07 22:00:00,2001-09-23 22:00:00,3,40,40,44,41.333333333333336,2001,2001
1255,BEL,0,178,63,37.0,22,2000-07-10 22:00:00,1997-10-31 23:00:00,12,59,49,59,52.166666666666664,2000,1997
1257,ITA,0,175,53,43.0,17,2001-09-04 22:00:00,2007-06-16 22:00:00,55,44,36,49,40.07272727272727,2001,2007
1263,ESP,0,174,68,37.0,27,2000-11-03 23:00:00,2015-06-19 22:00:00,108,64,62,77,66.89814814814815,2000,2015
1264,SWE,0,190,88,42.0,18,2002-04-30 22:00:00,2012-04-12 22:00:00,182,33,38,53,42.16483516483517,2002,2012
1266,USA,0,170,63,41.0,20,2001-08-30 22:00:00,2015-04-03 22:00:00,408,66,51,68,48.80882352941177,2001,2015
1273,SWE,0,172,73,49.0,16,2001-12-11 23:00:00,2001-12-27 23:00:00,17,31,38,40,33.8235294117647,2001,2001
1277,BEL,0,176,63,40.0,27,2000-07-12 22:00:00,2012-08-30 22:00:00,101,62,57,68,61.53465346534654,2000,2012
1281,ITA,0,162,53,50.0,24,2009-09-26 22:00:00,2017-02-18 23:00:00,597,49,53,66,50.64321608040201,2009,2017
1289,SVN,0,167,58,36.0,25,2001-02-24 23:00:00,2014-11-03 23:00:00,168,66,64,70,62.5,2001,2014
1292,POL,0,184,73,44.0,25,2001-05-04 22:00:00,2017-06-20 22:00:00,153,53,46,62,50.95424836601307,2001,2017
1298,ESP,0,172,68,43.0,21,2000-11-06 23:00:00,2002-09-13 22:00:00,48,55,55,62,54.5,2000,2002
1305,CAN,0,181,73,36.0,17,2001-06-30 22:00:00,2014-09-20 22:00:00,81,49,55,68,54.148148148148145,2001,2014
1311,DEU,0,177,78,39.0,21,2004-12-28 23:00:00,2016-04-15 22:00:00,118,49,49,62,53.36440677966102,2004,2016
1315,USA,1,150,48,42.0,18,2001-06-29 22:00:00,2007-06-30 22:00:00,53,46,57,62,52.301886792452834,2001,2007
1320,ITA,0,160,58,49.0,22,2001-11-14 23:00:00,2001-10-14 22:00:00,6,59,53,59,53.333333333333336,2001,2001
1323,USA,0,175,73,41.0,23,2001-05-31 22:00:00,2017-08-30 22:00:00,43,51,36,53,39.0,2001,2017
1328,POL,0,172,68,46.0,25,2001-10-13 22:00:00,2017-07-27 22:00:00,765,59,53,62,49.05359477124183,2001,2017
1331,PRT,0,182,73,40.0,17,2001-08-25 22:00:00,2016-03-24 23:00:00,260,38,49,59,46.934615384615384,2001,2016
1337,ITA,0,165,63,38.0,21,2001-08-19 22:00:00,2016-09-25 22:00:00,217,62,53,68,59.1520737327189,2001,2016
1340,AUS,0,179,68,35.0,22,2001-09-14 22:00:00,2016-01-01 23:00:00,172,68,62,72,62.7906976744186,2001,2016
1351,ZAF,0,185,68,37.0,20,2000-03-10 23:00:00,2001-12-29 23:00:00,2,49,49,49,49.0,2000,2001
1353,AUS,1,161,53,34.0,2,2001-05-14 22:00:00,2012-07-28 22:00:00,214,66,57,72,55.9392523364486,2001,2012
1364,CZE,0,180,78,50.0,20,2002-05-01 22:00:00,2002-05-03 22:00:00,10,31,33,36,32.9,2002,2002
1366,DEU,0,175,68,39.0,21,2003-09-02 22:00:00,2006-04-18 22:00:00,9,57,52,57,52.0,2003,2006
1371,SWE,0,173,68,37.0,21,2001-08-13 22:00:00,2003-01-31 23:00:00,18,46,44,53,44.77777777777778,2001,2003
1374,AUS,0,167,68,30.0,19,2000-12-26 23:00:00,2009-06-12 22:00:00,88,62,51,68,59.94318181818182,2000,2009
1380,GBR,0,173,63,40.0,21,2001-05-18 22:00:00,2002-03-25 23:00:00,18,57,53,62,51.94444444444444,2001,2002
1382,BEL,1,145,43,28.0,22,2001-07-19 22:00:00,2003-09-27 22:00:00,34,44,36,44,37.205882352941174,2001,2003
1392,BEL,0,180,73,37.0,17,2001-10-26 22:00:00,2002-04-07 22:00:00,5,36,33,36,33.6,2001,2002
1406,SWE,0,176,68,32.0,20,1998-07-14 22:00:00,2007-06-05 22:00:00,18,46,55,62,50.0,1998,2007
1417,AUS,0,185,78,44.0,25,2001-04-07 22:00:00,2002-10-29 23:00:00,29,62,59,66,58.37931034482759,2001,2002
1420,ESP,0,174,63,37.0,27,2001-10-03 22:00:00,2003-08-14 22:00:00,16,62,64,64,60.1875,2001,2003
1435,other,0,173,63,40.0,17,2001-08-10 22:00:00,2003-01-07 23:00:00,37,66,62,68,61.7027027027027,2001,2003
1446,ZAF,0,187,83,46.0,21,2000-10-14 22:00:00,2000-10-14 22:00:00,4,33,31,33,32.5,2000,2000
1451,NLD,0,183,73,34.0,20,2000-08-09 22:00:00,2012-08-10 22:00:00,34,49,53,62,52.44117647058823,2000,2012
1452,AUS,0,186,68,32.0,17,2001-09-30 22:00:00,2003-12-27 23:00:00,36,57,57,66,55.44444444444444,2001,2003
1458,ESP,0,181,78,41.0,26,2001-09-04 22:00:00,2016-12-16 23:00:00,258,62,59,64,51.68604651162791,2001,2016
1459,AUS,0,172,63,42.0,20,2001-11-18 23:00:00,2002-02-10 23:00:00,15,57,59,66,58.333333333333336,2001,2002
1465,ITA,0,175,68,57.0,28,2001-01-12 23:00:00,2016-09-05 22:00:00,138,55,57,64,55.91304347826087,2001,2016
1469,other,0,192,88,42.0,18,2001-07-14 22:00:00,2002-08-27 22:00:00,16,29,36,42,34.8125,2001,2002
1470,FRA,0,178,68,35.0,22,2001-08-15 22:00:00,2003-04-23 22:00:00,19,59,66,66,61.26315789473684,2001,2003
1476,CZE,0,185,68,24.0,18,2001-07-28 22:00:00,2017-08-26 22:00:00,683,55,72,77,66.04831625183016,2001,2017
1479,NLD,0,183,68,44.0,26,2001-11-24 23:00:00,2004-04-30 22:00:00,56,57,57,57,50.232142857142854,2001,2004
1487,ESP,0,172,63,41.0,17,2001-09-21 22:00:00,2003-08-16 22:00:00,5,49,49,57,48.6,2001,2003
1490,USA,1,160,58,43.0,20,1999-07-31 22:00:00,2004-05-31 22:00:00,23,51,44,53,47.78260869565217,1999,2004
1492,DNK,0,180,78,45.0,20,2002-04-20 22:00:00,2003-06-30 22:00:00,12,40,42,53,43.666666666666664,2002,2003
1498,POL,0,185,68,36.0,18,2001-05-03 22:00:00,2008-07-27 22:00:00,76,53,62,66,53.13157894736842,2001,2008
1500,other,0,177,63,44.0,28,2001-05-09 22:00:00,2008-03-17 23:00:00,81,66,65,68,62.81481481481482,2001,2008
1503,CHE,0,187,83,36.0,22,2001-09-08 22:00:00,2007-10-04 22:00:00,33,62,53,62,53.78787878787879,2001,2007
1505,SWE,0,186,78,42.0,19,2002-05-16 22:00:00,2003-08-23 22:00:00,13,31,31,31,30.076923076923077,2002,2003
1506,ITA,0,179,63,32.0,20,2009-08-09 22:00:00,2017-09-02 22:00:00,111,64,57,70,61.32432432432432,2009,2017
1518,FRA,0,187,73,46.0,25,2001-01-31 23:00:00,2003-09-13 22:00:00,21,59,62,64,57.904761904761905,2001,2003
1519,DNK,0,184,73,33.0,21,2002-08-16 22:00:00,2002-09-28 22:00:00,10,53,51,59,49.7,2002,2002
1522,USA,0,158,93,47.0,24,2002-04-30 22:00:00,2014-10-17 22:00:00,127,51,46,62,51.724409448818896,2002,2014
1524,SWE,0,171,68,46.0,16,2002-07-12 22:00:00,2003-09-24 22:00:00,21,38,31,44,35.904761904761905,2002,2003
1528,HRV,0,183,73,42.0,25,2001-12-08 23:00:00,2003-04-30 22:00:00,51,53,51,55,45.96078431372549,2001,2003
1533,ESP,0,175,63,41.0,27,2001-08-08 22:00:00,2002-07-31 22:00:00,20,40,49,57,48.75,2001,2002
1538,FRA,1,179,63,36.0,22,2001-08-23 22:00:00,2003-08-20 22:00:00,24,64,62,66,60.458333333333336,2001,2003
1543,CAN,0,175,88,42.0,23,2001-02-11 23:00:00,2004-04-06 22:00:00,8,51,42,53,47.5,2001,2004
1548,USA,1,156,48,31.0,21,2001-07-12 22:00:00,2009-11-10 23:00:00,89,51,59,69,59.93258426966292,2001,2009
1551,AUS,0,178,78,32.0,18,2003-03-28 23:00:00,2012-09-06 22:00:00,79,64,72,72,62.88607594936709,2003,2012
1585,USA,0,177,73,45.0,28,1997-04-30 22:00:00,1997-04-30 22:00:00,1,51,51,51,51.0,1997,1997
1586,DEU,1,168,53,49.0,28,2001-10-14 22:00:00,2006-01-01 23:00:00,29,64,59,68,61.37931034482759,2001,2006
1588,USA,0,173,68,39.0,22,2001-07-06 22:00:00,2012-10-31 23:00:00,168,62,51,66,55.55952380952381,2001,2012
1591,SWE,0,190,73,44.0,24,2001-12-10 23:00:00,2015-04-16 22:00:00,23,44,49,57,47.608695652173914,2001,2015
1592,AUS,0,185,63,31.0,16,2001-11-30 23:00:00,2005-04-27 22:00:00,9,42,55,55,48.111111111111114,2001,2005
1600,SWE,0,190,83,44.0,17,2001-07-20 22:00:00,2003-06-07 22:00:00,5,36,40,40,38.4,2001,2003
1608,DEU,0,183,73,33.0,16,2002-03-02 23:00:00,2010-05-01 22:00:00,71,31,53,59,47.83098591549296,2002,2010
1609,NLD,0,190,78,15.0,20,2001-10-31 23:00:00,2003-09-27 22:00:00,18,49,53,53,44.72222222222222,2001,2003
1614,other,0,182,78,32.0,17,2000-04-09 22:00:00,2001-10-10 22:00:00,20,38,55,55,42.6,2000,2001
1626,AUS,0,174,63,32.0,22,2002-01-15 23:00:00,2009-11-13 23:00:00,20,64,68,68,58.3,2002,2009
1627,SWE,0,178,78,52.0,24,2001-12-30 23:00:00,2003-12-02 23:00:00,24,36,40,42,37.083333333333336,2001,2003
1628,FRA,1,162,48,44.0,24,2001-07-28 22:00:00,2002-05-18 22:00:00,14,64,64,64,59.857142857142854,2001,2002
1636,SWE,0,178,68,35.0,18,2002-12-24 23:00:00,2014-01-09 23:00:00,328,55,51,64,52.728658536585364,2002,2014
1639,SWE,0,179,73,35.0,18,2005-06-09 22:00:00,2005-06-15 22:00:00,4,46,44,53,49.0,2005,2005
1641,SWE,0,183,73,42.0,24,2001-12-31 23:00:00,2002-03-04 23:00:00,12,44,36,49,40.333333333333336,2002,2002
1644,other,0,185,73,40.0,20,2002-01-19 23:00:00,2014-07-11 22:00:00,134,59,55,64,52.95522388059702,2002,2014
1649,PRT,0,169,63,40.0,18,2002-04-24 22:00:00,2002-04-25 22:00:00,7,40,33,40,34.714285714285715,2002,2002
1654,SWE,0,183,73,48.0,16,2004-04-02 22:00:00,2004-05-30 22:00:00,4,31,33,36,32.75,2004,2004
1658,other,0,165,53,42.0,17,2001-12-24 23:00:00,2004-01-17 23:00:00,14,51,49,57,50.285714285714285,2001,2004
1660,AUT,0,181,68,35.0,21,2004-05-03 22:00:00,2010-11-02 23:00:00,41,62,66,70,59.170731707317074,2004,2010
1668,other,0,178,68,35.0,18,2002-03-07 23:00:00,2002-04-29 22:00:00,4,36,38,38,36.5,2002,2002
1671,RUS,0,168,58,41.0,25,2000-08-28 22:00:00,2017-07-30 22:00:00,390,64,59,68,52.33846153846154,2000,2017
1680,NLD,0,180,63,37.0,20,2001-12-31 23:00:00,2014-02-23 23:00:00,48,62,62,66,62.104166666666664,2002,2014
1688,RUS,0,175,68,36.0,22,2001-08-24 22:00:00,2017-07-05 22:00:00,211,62,59,68,60.5781990521327,2001,2017
1690,ESP,0,173,63,43.0,25,2001-03-31 22:00:00,2002-08-31 22:00:00,22,62,62,64,61.54545454545455,2001,2002
1698,ITA,0,175,68,42.0,17,2004-07-02 22:00:00,2008-08-23 22:00:00,60,42,36,49,37.06666666666667,2004,2008
1707,NLD,0,194,73,41.0,16,2002-03-31 22:00:00,2002-03-31 22:00:00,1,29,29,29,29.0,2002,2002
1714,AUS,0,187,83,43.0,18,2002-02-07 23:00:00,2002-03-16 23:00:00,18,29,38,38,32.94444444444444,2002,2002
1720,CHE,0,180,73,41.0,17,2002-01-25 23:00:00,2004-05-31 22:00:00,44,59,53,62,55.15909090909091,2002,2004
1721,DEU,0,184,68,32.0,18,2001-10-10 22:00:00,2016-05-16 22:00:00,34,49,75,75,69.29411764705883,2001,2016
1722,AUS,1,167,63,40.0,17,2001-12-30 23:00:00,2005-05-25 22:00:00,76,46,38,53,45.276315789473685,2001,2005
1724,other,0,155,53,46.0,18,2001-11-10 23:00:00,2003-06-03 22:00:00,27,59,53,59,48.370370370370374,2001,2003
1726,FRA,0,172,63,31.0,19,2001-09-08 22:00:00,2002-12-30 23:00:00,15,49,55,57,51.4,2001,2002
1735,FRA,0,183,73,34.0,22,2001-04-10 22:00:00,2005-09-30 22:00:00,66,57,49,62,52.46969696969697,2001,2005
1736,HRV,0,175,68,41.0,17,2002-01-26 23:00:00,2012-11-16 23:00:00,199,49,51,65,53.03517587939699,2002,2012
1764,ESP,0,171,63,44.0,22,2001-03-10 23:00:00,2003-04-14 22:00:00,5,57,53,57,55.0,2001,2003
1790,USA,0,170,73,40.0,22,2002-02-15 23:00:00,2002-02-15 23:00:00,1,46,46,46,46.0,2002,2002
1802,SWE,0,170,58,43.0,28,2002-02-20 23:00:00,2001-12-22 23:00:00,33,66,51,66,55.666666666666664,2002,2001
1806,DEU,0,175,68,34.0,19,2001-06-10 22:00:00,2017-08-25 22:00:00,295,49,49,66,53.898305084745765,2001,2017
1817,other,0,169,58,44.0,20,2001-12-29 23:00:00,2017-05-27 22:00:00,198,62,59,68,52.378787878787875,2001,2017
1821,DNK,0,180,68,42.0,25,2002-02-10 23:00:00,2010-10-24 22:00:00,76,59,62,66,53.56578947368421,2002,2010
1822,DNK,0,175,63,50.0,21,2002-01-13 23:00:00,2016-10-20 22:00:00,567,53,46,62,49.43386243386244,2002,2016
1827,CAN,0,187,83,38.0,23,2000-08-10 22:00:00,2010-06-13 22:00:00,30,62,51,66,57.96666666666667,2000,2010
1830,other,0,190,83,35.0,18,2002-09-19 22:00:00,2011-04-15 22:00:00,80,55,62,62,50.9,2002,2011
1831,GBR,0,175,83,41.0,23,2002-05-13 22:00:00,2002-07-20 22:00:00,10,53,49,53,42.8,2002,2002
1834,ITA,0,176,68,41.0,17,2002-02-24 23:00:00,2003-09-18 22:00:00,16,53,53,57,52.0625,2002,2003
1836,CAN,0,181,78,37.0,18,2002-02-24 23:00:00,2009-03-19 23:00:00,134,62,59,70,56.90298507462686,2002,2009
1844,USA,0,178,68,50.0,24,2001-07-31 22:00:00,2014-05-20 22:00:00,100,59,46,62,54.37,2001,2014
1845,SWE,0,180,73,45.0,23,2003-09-22 22:00:00,2007-06-17 22:00:00,34,42,36,49,38.64705882352941,2003,2007
1850,BRA,0,178,78,38.0,21,2002-07-22 22:00:00,2016-09-10 22:00:00,104,38,36,55,42.76923076923077,2002,2016
1855,SWE,0,177,63,41.0,19,2002-07-13 22:00:00,2003-02-07 23:00:00,29,42,36,49,37.03448275862069,2002,2003
1856,SWE,0,170,68,44.0,21,2001-12-21 23:00:00,2002-01-23 23:00:00,24,33,38,44,35.708333333333336,2001,2002
1860,DEU,0,173,68,32.0,17,2001-08-19 22:00:00,2007-09-19 22:00:00,98,59,64,68,55.94897959183673,2001,2007
1861,DNK,0,180,68,41.0,28,2002-03-24 23:00:00,2004-02-22 23:00:00,53,51,62,62,52.301886792452834,2002,2004
1862,SWE,0,184,88,40.0,17,2002-05-28 22:00:00,2015-12-12 23:00:00,136,49,42,55,41.18382352941177,2002,2015
1863,SWE,0,173,63,41.0,16,2002-03-31 22:00:00,2002-04-19 22:00:00,9,36,42,46,37.888888888888886,2002,2002
1866,SWE,0,167,63,36.0,21,2002-02-11 23:00:00,2005-03-07 23:00:00,27,62,55,64,53.22222222222222,2002,2005
1867,AUS,0,176,68,35.0,17,2001-11-09 23:00:00,2015-06-07 22:00:00,108,53,64,66,58.120370370370374,2001,2015
1874,SWE,0,186,83,40.0,19,2002-05-04 22:00:00,2010-09-18 22:00:00,51,33,49,49,39.294117647058826,2002,2010
1875,SWE,0,179,73,40.0,16,2003-03-15 23:00:00,2011-07-10 22:00:00,488,36,57,62,44.63729508196721,2003,2011
1878,NLD,0,180,73,40.0,24,2000-04-30 22:00:00,2017-04-27 22:00:00,160,66,57,70,59.85625,2000,2017
1882,ITA,0,179,68,41.0,17,2002-02-22 23:00:00,2003-08-21 22:00:00,24,49,49,55,47.791666666666664,2002,2003
1894,SWE,1,155,53,35.0,21,2003-12-22 23:00:00,2007-07-19 22:00:00,15,40,38,53,43.333333333333336,2003,2007
1919,SVN,1,164,58,48.0,23,2002-02-09 23:00:00,2002-06-30 22:00:00,65,55,44,55,43.76923076923077,2002,2002
1920,SWE,0,180,93,43.0,16,2003-05-29 22:00:00,2008-04-12 22:00:00,17,31,31,40,32.8235294117647,2003,2008
1921,NLD,0,180,83,50.0,28,1997-05-03 22:00:00,2014-02-28 23:00:00,23,49,40,49,41.73913043478261,1997,2014
1934,AUT,0,172,68,46.0,27,2002-02-15 23:00:00,2011-06-09 22:00:00,158,57,53,62,50.50632911392405,2002,2011
1935,ESP,0,171,63,42.0,19,2001-07-19 22:00:00,2001-04-08 22:00:00,4,49,49,49,49.0,2001,2001
1946,BRA,0,183,73,39.0,20,2002-07-03 22:00:00,2002-07-18 22:00:00,18,40,33,55,44.22222222222222,2002,2002
1949,SWE,0,180,68,32.0,19,2002-05-05 22:00:00,2014-01-12 23:00:00,155,62,64,68,59.58709677419355,2002,2014
1967,SWE,0,183,83,46.0,24,2003-05-29 22:00:00,2003-05-29 22:00:00,1,36,36,36,36.0,2003,2003
1973,NOR,0,182,73,30.0,18,2003-06-29 22:00:00,2011-04-24 22:00:00,12,49,55,57,50.166666666666664,2003,2011
1974,USA,0,177,68,34.0,17,2001-12-31 23:00:00,2016-11-19 23:00:00,118,46,62,62,48.567796610169495,2002,2016
1978,CAN,0,175,68,39.0,18,2001-10-10 22:00:00,2001-11-10 23:00:00,3,46,46,46,46.0,2001,2001
1984,NLD,0,178,68,46.0,26,2002-04-29 22:00:00,2017-05-29 22:00:00,594,51,49,57,41.872053872053876,2002,2017
1989,ITA,0,181,68,36.0,17,2002-04-06 22:00:00,2006-04-18 22:00:00,44,42,55,57,48.63636363636363,2002,2006
1994,AUS,0,175,73,45.0,25,2006-10-06 22:00:00,2017-05-06 22:00:00,46,51,51,55,46.630434782608695,2006,2017
2010,AUS,0,175,78,47.0,28,2002-04-06 22:00:00,2003-04-22 22:00:00,53,51,46,53,45.509433962264154,2002,2003
2016,FRA,0,182,68,32.0,19,2001-08-20 22:00:00,2002-08-07 22:00:00,8,62,55,66,59.0,2001,2002
2020,GBR,0,172,73,41.0,25,2005-09-10 22:00:00,2017-09-03 22:00:00,16,49,62,64,54.625,2005,2017
2024,AUS,0,180,73,41.0,20,2003-05-30 22:00:00,2007-05-17 22:00:00,28,57,59,62,52.464285714285715,2003,2007
2025,AUS,1,159,53,39.0,20,2003-06-27 22:00:00,2003-12-12 23:00:00,4,53,57,57,53.5,2003,2003
2030,ITA,0,174,58,38.0,22,2001-06-30 22:00:00,2011-07-09 22:00:00,45,38,53,57,46.022222222222226,2001,2011
2034,USA,0,172,78,40.0,22,2001-08-31 22:00:00,2017-09-02 22:00:00,922,59,46,68,51.49891540130152,2001,2017
2038,ESP,0,172,63,44.0,15,2012-01-07 23:00:00,2012-03-24 23:00:00,46,51,49,55,48.71739130434783,2012,2012
2043,ESP,0,172,63,38.0,21,2001-06-10 22:00:00,2002-06-08 22:00:00,14,62,44,66,55.5,2001,2002
2047,POL,0,184,88,42.0,27,2000-10-14 22:00:00,2017-08-23 22:00:00,164,62,36,62,47.01219512195122,2000,2017
2052,ITA,0,167,58,34.0,17,2002-04-10 22:00:00,2001-12-31 23:00:00,4,55,38,55,42.75,2002,2002
2058,ZAF,0,184,83,43.0,17,2002-04-04 22:00:00,2002-09-10 22:00:00,11,42,31,42,32.27272727272727,2002,2002
2059,ITA,1,172,53,40.0,17,2001-08-19 22:00:00,2009-10-23 22:00:00,65,57,57,62,52.96923076923077,2001,2009
2063,ZAF,0,175,73,32.0,16,2002-01-24 23:00:00,2002-10-23 22:00:00,13,31,36,42,33.76923076923077,2002,2002
2078,BEL,1,162,53,33.0,15,2002-08-17 22:00:00,2002-08-17 22:00:00,1,33,33,33,33.0,2002,2002
2079,BEL,0,175,73,36.0,16,2002-05-19 22:00:00,2002-05-19 22:00:00,1,29,29,29,29.0,2002,2002
2089,ITA,0,190,78,39.0,17,2001-05-31 22:00:00,2003-09-20 22:00:00,11,38,55,55,45.18181818181818,2001,2003
2093,SWE,0,177,73,46.0,20,2002-03-02 23:00:00,2002-05-03 22:00:00,2,53,40,53,46.5,2002,2002
2095,AUS,0,176,73,41.0,25,2002-02-09 23:00:00,2011-11-04 23:00:00,139,49,33,53,37.67625899280576,2002,2011
2101,DEU,0,180,73,46.0,20,2001-12-31 23:00:00,2012-04-28 22:00:00,100,51,46,59,50.13,2002,2012
2111,ESP,1,158,58,41.0,17,2001-10-01 22:00:00,2017-09-02 22:00:00,641,36,44,59,42.014040561622465,2001,2017
2122,BRA,0,174,73,38.0,22,2000-05-31 22:00:00,2017-04-22 22:00:00,329,59,53,62,49.838905775075986,2000,2017
2130,DNK,0,183,73,45.0,21,2002-01-14 23:00:00,2002-02-01 23:00:00,16,53,44,53,47.75,2002,2002
2132,AUT,0,174,68,33.0,16,2002-01-29 23:00:00,2017-07-27 22:00:00,603,49,59,69,56.1575456053068,2002,2017
2138,ZAF,0,165,68,32.0,17,2001-11-30 23:00:00,2001-11-30 23:00:00,7,38,29,38,33.714285714285715,2001,2001
2159,ITA,1,162,48,43.0,21,2002-03-21 23:00:00,2003-06-17 22:00:00,5,49,41,53,49.0,2002,2003
2161,FRA,0,173,63,38.0,17,2006-10-02 22:00:00,2011-06-26 22:00:00,30,36,40,49,39.6,2006,2011
2163,FRA,0,183,73,34.0,18,2003-04-20 22:00:00,2005-02-07 23:00:00,20,55,55,59,54.9,2003,2005
2170,SWE,0,177,73,51.0,17,2002-07-25 22:00:00,2008-06-07 22:00:00,7,31,44,46,37.857142857142854,2002,2008
2174,FIN,0,186,73,43.0,24,2002-07-25 22:00:00,2002-07-25 22:00:00,8,42,40,46,42.0,2002,2002
2180,FRA,0,174,68,38.0,15,2002-04-30 22:00:00,2002-04-30 22:00:00,1,36,36,36,36.0,2002,2002
2181,FRA,0,185,68,34.0,22,2001-07-31 22:00:00,2003-07-22 22:00:00,36,64,57,70,61.138888888888886,2001,2003
2187,DEU,0,195,83,57.0,24,2001-07-31 22:00:00,2011-11-08 23:00:00,69,57,49,57,52.666666666666664,2001,2011
2190,SWE,1,158,48,49.0,17,2002-08-19 22:00:00,2012-01-06 23:00:00,45,51,44,55,40.17777777777778,2002,2012
2200,NOR,0,193,83,42.0,16,2002-04-07 22:00:00,2002-04-07 22:00:00,1,38,38,38,38.0,2002,2002
2202,AUS,0,188,88,33.0,16,2002-05-13 22:00:00,2002-05-13 22:00:00,1,31,31,31,31.0,2002,2002
2210,ITA,0,170,63,45.0,19,2002-03-31 22:00:00,2016-12-11 23:00:00,135,53,49,64,51.577777777777776,2002,2016
2213,NOR,0,173,68,29.0,17,2003-07-24 22:00:00,2017-05-13 22:00:00,186,64,69,75,65.69354838709677,2003,2017
2214,BRA,1,161,53,34.0,18,2002-07-08 22:00:00,2003-01-04 23:00:00,2,49,55,55,52.0,2002,2003
2236,AUS,0,178,73,47.0,20,2001-04-13 22:00:00,2015-04-11 22:00:00,100,42,46,57,44.18,2001,2015
2241,AUS,0,176,78,41.0,29,2007-02-26 23:00:00,2007-09-07 22:00:00,5,51,51,51,51.0,2007,2007
2246,SWE,0,178,73,46.0,24,1995-03-09 23:00:00,2016-06-18 22:00:00,81,31,42,51,36.382716049382715,1995,2016
2247,SWE,1,152,48,33.0,16,2002-03-22 23:00:00,2008-01-13 23:00:00,125,38,57,62,50.208,2002,2008
2254,ITA,0,164,58,34.0,16,2005-05-26 22:00:00,2007-10-06 22:00:00,24,59,66,66,60.666666666666664,2005,2007
2255,SWE,0,184,73,41.0,17,2002-05-24 22:00:00,2002-05-01 22:00:00,7,36,31,36,32.857142857142854,2002,2002
2256,DNK,0,183,78,36.0,17,2002-01-27 23:00:00,2013-03-20 23:00:00,262,46,44,62,48.9236641221374,2002,2013
2258,FRA,0,174,63,50.0,27,2001-07-31 22:00:00,2011-08-06 22:00:00,191,62,62,70,61.36649214659686,2001,2011
2260,DNK,0,184,83,40.0,17,2002-01-27 23:00:00,2003-06-29 22:00:00,21,46,44,53,45.857142857142854,2002,2003
2268,SWE,0,190,93,40.0,16,2002-07-29 22:00:00,2003-05-28 22:00:00,19,36,40,46,35.473684210526315,2002,2003
2270,DNK,0,186,68,34.0,17,2002-08-31 22:00:00,2008-11-02 23:00:00,43,31,51,59,45.30232558139535,2002,2008
2272,NOR,0,184,83,45.0,29,2001-06-30 22:00:00,2011-07-08 22:00:00,75,49,46,57,50.89333333333333,2001,2011
2274,USA,0,184,63,32.0,16,2004-07-19 22:00:00,2004-07-25 22:00:00,2,53,51,53,52.0,2004,2004
2289,DNK,0,177,63,36.0,18,2002-06-08 22:00:00,2002-09-19 22:00:00,5,46,49,49,44.4,2002,2002
2297,ESP,1,163,48,39.0,18,2001-08-10 22:00:00,2002-04-09 22:00:00,3,53,53,55,53.666666666666664,2001,2002
2308,FRA,0,166,63,35.0,22,2001-06-08 22:00:00,2007-05-19 22:00:00,143,62,61,75,65.04895104895105,2001,2007
2310,SWE,0,174,63,46.0,17,2002-06-01 22:00:00,2010-07-23 22:00:00,175,46,55,61,48.10857142857143,2002,2010
2311,BRA,0,183,73,43.0,22,2002-05-28 22:00:00,2017-09-09 22:00:00,252,51,64,64,47.76984126984127,2002,2017
2313,DNK,0,180,68,41.0,18,2002-06-29 22:00:00,2002-06-08 22:00:00,6,36,42,44,39.666666666666664,2002,2002
2314,DEU,0,184,73,49.0,29,2002-05-29 22:00:00,2017-07-18 22:00:00,156,59,55,64,52.217948717948715,2002,2017
2315,CHE,1,168,53,41.0,18,2001-06-30 22:00:00,2003-05-24 22:00:00,27,49,59,59,51.96296296296296,2001,2003
2318,NLD,0,180,73,41.0,18,2002-06-01 22:00:00,2004-10-29 22:00:00,18,31,31,49,32.388888888888886,2002,2004
2319,SWE,0,181,83,45.0,18,2002-06-03 22:00:00,2010-08-03 22:00:00,73,44,51,55,46.02739726027397,2002,2010
2324,USA,0,185,83,38.0,19,2002-08-31 22:00:00,2017-07-28 22:00:00,162,53,62,68,56.30246913580247,2002,2017
2327,GBR,0,169,68,34.0,18,2002-03-06 23:00:00,2006-02-28 23:00:00,102,62,66,75,61.23529411764706,2002,2006
2328,AUS,0,170,58,34.0,20,2002-02-17 23:00:00,2002-02-17 23:00:00,1,62,62,62,62.0,2002,2002
2332,SWE,0,183,78,35.0,15,2002-07-09 22:00:00,2008-12-20 23:00:00,69,42,51,55,43.78260869565217,2002,2008
2335,SWE,0,178,73,46.0,28,2002-04-30 22:00:00,2017-07-16 22:00:00,1035,49,38,62,43.87632850241546,2002,2017
2338,SWE,0,195,88,43.0,18,2006-06-04 22:00:00,2011-07-13 22:00:00,6,36,42,44,37.5,2006,2011
2346,SWE,0,175,63,47.0,16,2002-05-31 22:00:00,2004-10-09 22:00:00,55,38,49,53,43.07272727272727,2002,2004
2351,BEL,0,181,68,37.0,25,2002-05-30 22:00:00,2017-08-03 22:00:00,113,64,59,68,62.04424778761062,2002,2017
2352,CAN,0,178,78,44.0,28,2002-05-31 22:00:00,2004-04-07 22:00:00,6,51,51,53,51.666666666666664,2002,2004
2356,CAN,1,162,58,42.0,21,2002-09-07 22:00:00,2007-02-10 23:00:00,8,53,49,57,52.25,2002,2007
2357,PRT,0,175,68,39.0,16,2001-12-31 23:00:00,2009-11-07 23:00:00,17,51,53,55,43.705882352941174,2002,2009
